"","exper_init_var","exper_ssid_var","demand","feedb_awar_var","feedb_blef_var","video_awar_var","heard_awar_var","block.num","trial","anger","happy","hap","sat","enj","agg","irr","ann","dif"
"1139","rev",292,"neg",3,3,1,0,1,"neut",0,1,0,2,1,0,0,0,1
"1140","rev",292,"neg",3,3,1,0,2,"neut",0,0,0,0,0,0,0,0,1
"1141","KLP",293,"neg",4,1,0,0,1,"angr",0,0.333333333333333,0,0,1,0,0,0,1
"1142","KLP",293,"neg",4,1,0,0,2,"angr",0,0.333333333333333,0,0,1,0,0,0,1
"1143","KLP",293,"neg",4,1,0,0,1,"happ",0,0.333333333333333,0,0,1,0,0,0,1
"1144","KLP",293,"neg",4,1,0,0,2,"happ",0,0.333333333333333,0,0,1,0,0,0,1
"1145","KLP",293,"neg",4,1,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1146","KLP",293,"neg",4,1,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1147","RCM",294,"neg",1,0,0,0,1,"angr",0,0,0,0,0,0,0,0,1
"1148","RCM",294,"neg",1,0,0,0,2,"angr",0.333333333333333,0,0,0,0,0,0,1,1
"1149","RCM",294,"neg",1,0,0,0,1,"happ",0,0.333333333333333,0,1,0,0,0,0,1
"1150","RCM",294,"neg",1,0,0,0,2,"happ",0.333333333333333,0.333333333333333,0,1,0,0,0,1,1
"1151","RCM",294,"neg",1,0,0,0,1,"neut",0.333333333333333,0,0,0,0,0,0,1,1
"1152","RCM",294,"neg",1,0,0,0,2,"neut",0.333333333333333,0,0,0,0,0,0,1,1
"1153","RCM ",295,"neu",0,NA,1,0,1,"angr",1.33333333333333,0,0,0,0,0,2,2,1
"1154","RCM ",295,"neu",0,NA,1,0,2,"angr",1.66666666666667,0,0,0,0,2,3,0,3
"1155","RCM ",295,"neu",0,NA,1,0,1,"happ",0,2.66666666666667,2,3,3,0,0,0,1
"1156","RCM ",295,"neu",0,NA,1,0,2,"happ",0,3,4,3,2,0,0,0,2
"1157","RCM ",295,"neu",0,NA,1,0,1,"neut",0,0,0,0,0,0,0,0,1
"1158","RCM ",295,"neu",0,NA,1,0,2,"neut",0,0,0,0,0,0,0,0,1
"1159","rev",296,"neu",2,3,3,0,1,"angr",0,2,2,1,3,0,0,0,1
"1160","rev",296,"neu",2,3,3,0,2,"angr",0.333333333333333,0.666666666666667,1,1,0,0,0,1,1
"1161","rev",296,"neu",2,3,3,0,1,"happ",0,1.66666666666667,2,1,2,0,0,0,1
"1162","rev",296,"neu",2,3,3,0,2,"happ",0,1.33333333333333,2,1,1,0,0,0,1
"1163","rev",296,"neu",2,3,3,0,1,"neut",0,1.66666666666667,3,0,2,0,0,0,5
"1164","rev",296,"neu",2,3,3,0,2,"neut",0.333333333333333,1,1,1,1,0,0,1,5
"1165","JOB",297,"neg",2,0,1,0,1,"angr",0,0,0,0,0,0,0,0,1
"1166","JOB",297,"neg",2,0,1,0,2,"angr",0.333333333333333,0,0,0,0,0,1,0,1
"1167","JOB",297,"neg",2,0,1,0,1,"happ",0,0,0,0,0,0,0,0,1
"1168","JOB",297,"neg",2,0,1,0,2,"happ",0,0,0,0,0,0,0,0,1
"1169","JOB",297,"neg",2,0,1,0,1,"neut",0.333333333333333,0,0,0,0,0,1,0,2
"1170","JOB",297,"neg",2,0,1,0,2,"neut",0,0,0,0,0,0,0,0,1
"1171","JOB",298,"pos",1,4,1,0,1,"angr",0.333333333333333,1,2,0,1,0,0,1,1
"1172","JOB",298,"pos",1,4,1,0,2,"angr",1.33333333333333,0.333333333333333,0,0,1,1,1,2,1
"1173","JOB",298,"pos",1,4,1,0,1,"happ",0,1.33333333333333,2,1,1,0,0,0,1
"1174","JOB",298,"pos",1,4,1,0,2,"happ",0,1,1,0,2,0,0,0,1
"1175","JOB",298,"pos",1,4,1,0,1,"neut",0.666666666666667,0,0,0,0,0,0,2,1
"1176","JOB",298,"pos",1,4,1,0,2,"neut",1.33333333333333,0,0,0,0,0,2,2,1
"1177","BAF",299,"neg",4,0,0,0,1,"angr",0,0,0,0,0,0,0,0,1
"1178","BAF",299,"neg",4,0,0,0,2,"angr",0,0,0,0,0,0,0,0,1
"1179","BAF",299,"neg",4,0,0,0,1,"happ",0,0,0,0,0,0,0,0,1
"1180","BAF",299,"neg",4,0,0,0,2,"happ",0,0,0,0,0,0,0,0,1
"1181","BAF",299,"neg",4,0,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1182","BAF",299,"neg",4,0,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1183","CGS",300,"pos",4,3,1,0,1,"angr",2.33333333333333,0,0,0,0,1,3,3,1
"1184","CGS",300,"pos",4,3,1,0,2,"angr",1.66666666666667,0,0,0,0,1,2,2,1
"1185","CGS",300,"pos",4,3,1,0,1,"happ",0,2,3,1,2,0,0,0,1
"1186","CGS",300,"pos",4,3,1,0,2,"happ",0,1.33333333333333,2,1,1,0,0,0,1
"1187","CGS",300,"pos",4,3,1,0,1,"neut",0,0,0,0,0,0,0,0,1
"1188","CGS",300,"pos",4,3,1,0,2,"neut",0,0,0,0,0,0,0,0,1
"1189","TSS",301,"neg",4,2,0,0,1,"angr",0.333333333333333,0,0,0,0,0,1,0,1
"1190","TSS",301,"neg",4,2,0,0,2,"angr",0.333333333333333,0,0,0,0,1,0,0,1
"1191","TSS",301,"neg",4,2,0,0,1,"happ",0,3,3,2,4,0,0,0,1
"1192","TSS",301,"neg",4,2,0,0,2,"happ",0,1,1,1,1,0,0,0,1
"1193","TSS",301,"neg",4,2,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1194","TSS",301,"neg",4,2,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1195","TSS",302,"neu",3,1,4,0,1,"angr",0,2.33333333333333,2,1,4,0,0,0,4
"1196","TSS",302,"neu",3,1,4,0,2,"angr",0.333333333333333,2.33333333333333,2,3,2,0,0,1,3
"1197","TSS",302,"neu",3,1,4,0,1,"happ",0,2.66666666666667,3,2,3,0,0,0,2
"1198","TSS",302,"neu",3,1,4,0,2,"happ",0,1.66666666666667,2,1,2,0,0,0,1
"1199","TSS",302,"neu",3,1,4,0,1,"neut",0,2.66666666666667,3,1,4,0,0,0,5
"1200","TSS",302,"neu",3,1,4,0,2,"neut",0,3,3,3,3,0,0,0,4
"1201","JOB",303,"neu",1,3,0,0,1,"angr",0,0,0,0,0,0,0,0,2
"1202","JOB",303,"neu",1,3,0,0,2,"angr",0,0,0,0,0,0,0,0,1
"1203","JOB",303,"neu",1,3,0,0,1,"happ",0,1.66666666666667,3,0,2,0,0,0,1
"1204","JOB",303,"neu",1,3,0,0,2,"happ",0,0.666666666666667,1,0,1,0,0,0,1
"1205","JOB",303,"neu",1,3,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1206","JOB",303,"neu",1,3,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1207","KLP",304,"neg",4,0,1,0,1,"angr",0,0,0,0,0,0,0,0,1
"1208","KLP",304,"neg",4,0,1,0,2,"angr",0,0,0,0,0,0,0,0,1
"1209","KLP",304,"neg",4,0,1,0,1,"happ",0,0,0,0,0,0,0,0,1
"1210","KLP",304,"neg",4,0,1,0,2,"happ",0,0,0,0,0,0,0,0,1
"1211","KLP",304,"neg",4,0,1,0,1,"neut",0,0,0,0,0,0,0,0,1
"1212","KLP",304,"neg",4,0,1,0,2,"neut",0,0,0,0,0,0,0,0,1
"1213","BAF",305,"neg",4,0,0,0,1,"angr",0,0,0,0,0,0,0,0,3
"1214","BAF",305,"neg",4,0,0,0,2,"angr",0,0,0,0,0,0,0,0,3
"1215","BAF",305,"neg",4,0,0,0,1,"happ",0,0.666666666666667,2,0,0,0,0,0,1
"1216","BAF",305,"neg",4,0,0,0,2,"happ",0,0,0,0,0,0,0,0,2
"1217","BAF",305,"neg",4,0,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1218","BAF",305,"neg",4,0,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1219","BAF",306,"neu",1,0,0,0,1,"angr",0.333333333333333,0,0,0,0,0,1,0,1
"1220","BAF",306,"neu",1,0,0,0,2,"angr",0,0,0,0,0,0,0,0,1
"1221","BAF",306,"neu",1,0,0,0,1,"happ",0,0,0,0,0,0,0,0,1
"1222","BAF",306,"neu",1,0,0,0,2,"happ",0,0,0,0,0,0,0,0,1
"1223","BAF",306,"neu",1,0,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1224","BAF",306,"neu",1,0,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1225","TSS",307,"neg",4,1,1,0,1,"angr",0,0,0,0,0,0,0,0,1
"1226","TSS",307,"neg",4,1,1,0,2,"angr",0,0,0,0,0,0,0,0,1
"1227","TSS",307,"neg",4,1,1,0,1,"happ",0.333333333333333,0,0,0,0,0,1,0,2
"1228","TSS",307,"neg",4,1,1,0,2,"happ",0.333333333333333,0,0,0,0,0,1,0,2
"1229","TSS",307,"neg",4,1,1,0,1,"neut",0,0.333333333333333,0,1,0,0,0,0,1
"1230","TSS",307,"neg",4,1,1,0,2,"neut",0,0.333333333333333,0,1,0,0,0,0,1
"1231","TSS",308,"pos",4,4,0,0,1,"angr",1.33333333333333,0,0,0,0,3,0,1,1
"1232","TSS",308,"pos",4,4,0,0,2,"angr",1,0,0,0,0,3,0,0,1
"1233","TSS",308,"pos",4,4,0,0,1,"happ",0,3,4,2,3,0,0,0,1
"1234","TSS",308,"pos",4,4,0,0,2,"happ",0,3.66666666666667,4,4,3,0,0,0,1
"1235","TSS",308,"pos",4,4,0,0,1,"neut",0.666666666666667,0,0,0,0,0,1,1,1
"1236","TSS",308,"pos",4,4,0,0,2,"neut",1,0,0,0,0,0,0,3,1
"1237","rev",309,"neg",3,3,1,0,1,"angr",0,0,0,0,0,0,0,0,1
"1238","rev",309,"neg",3,3,1,0,2,"angr",0.333333333333333,0,0,0,0,0,1,0,1
"1239","rev",309,"neg",3,3,1,0,1,"happ",0,0,0,0,0,0,0,0,1
"1240","rev",309,"neg",3,3,1,0,2,"happ",1,3,3,3,3,0,3,0,1
"1241","rev",309,"neg",3,3,1,0,1,"neut",0,0,0,0,0,0,0,0,1
"1242","rev",309,"neg",3,3,1,0,2,"neut",0,0,0,0,0,0,0,0,1
"1243","rev",310,"neu",1,3,1,0,1,"angr",0,0.666666666666667,1,0,1,0,0,0,1
"1244","rev",310,"neu",1,3,1,0,2,"angr",0,1.66666666666667,2,1,2,0,0,0,1
"1245","rev",310,"neu",1,3,1,0,1,"happ",0,2.66666666666667,2,3,3,0,0,0,1
"1246","rev",310,"neu",1,3,1,0,2,"happ",0,2.33333333333333,3,2,2,0,0,0,1
"1247","rev",310,"neu",1,3,1,0,1,"neut",0.333333333333333,0,0,0,0,1,0,0,1
"1248","rev",310,"neu",1,3,1,0,2,"neut",0,0,0,0,0,0,0,0,1
"1249","CGS",311,"pos",4,0,0,0,1,"angr",1,2.33333333333333,4,1,2,0,1,2,2
"1250","CGS",311,"pos",4,0,0,0,2,"angr",1.66666666666667,1,1,1,1,3,2,0,3
"1251","CGS",311,"pos",4,0,0,0,1,"happ",0.333333333333333,3.66666666666667,4,3,4,0,1,0,1
"1252","CGS",311,"pos",4,0,0,0,2,"happ",0.666666666666667,3,3,3,3,1,0,1,1
"1253","CGS",311,"pos",4,0,0,0,1,"neut",1,2.33333333333333,3,2,2,1,1,1,1
"1254","CGS",311,"pos",4,0,0,0,2,"neut",1.33333333333333,1.33333333333333,1,2,1,1,1,2,2
"1255","JOB",312,"neu",0,4,0,0,1,"angr",0.666666666666667,0,0,0,0,1,0,1,1
"1256","JOB",312,"neu",0,4,0,0,2,"angr",0.333333333333333,0,0,0,0,0,0,1,1
"1257","JOB",312,"neu",0,4,0,0,1,"happ",0,0.666666666666667,1,0,1,0,0,0,1
"1258","JOB",312,"neu",0,4,0,0,2,"happ",0,2.33333333333333,2,2,3,0,0,0,1
"1259","JOB",312,"neu",0,4,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1260","JOB",312,"neu",0,4,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1261","JOB",313,"pos",1,4,0,0,1,"angr",0,0,0,0,0,0,0,0,1
"1262","JOB",313,"pos",1,4,0,0,2,"angr",0.666666666666667,0,0,0,0,0,0,2,1
"1263","JOB",313,"pos",1,4,0,0,1,"happ",0,3.33333333333333,4,3,3,0,0,0,1
"1264","JOB",313,"pos",1,4,0,0,2,"happ",0,1,3,0,0,0,0,0,2
"1265","JOB",313,"pos",1,4,0,0,1,"neut",0,1.33333333333333,1,1,2,0,0,0,3
"1266","JOB",313,"pos",1,4,0,0,2,"neut",0,0,0,0,0,0,0,0,4
"1267","CGS",314,"neg",3,2,3,0,1,"angr",0,0,0,0,0,0,0,0,1
"1268","CGS",314,"neg",3,2,3,0,2,"angr",0.666666666666667,0,0,0,0,0,1,1,2
"1269","CGS",314,"neg",3,2,3,0,1,"happ",0.333333333333333,0,0,0,0,0,0,1,1
"1270","CGS",314,"neg",3,2,3,0,2,"happ",0,0,0,0,0,0,0,0,1
"1271","CGS",314,"neg",3,2,3,0,1,"neut",0,0,0,0,0,0,0,0,1
"1272","CGS",314,"neg",3,2,3,0,2,"neut",0,2,0,3,3,0,0,0,1
"1273","CGS",315,"pos",3,1,0,0,1,"angr",0,0.333333333333333,1,0,0,0,0,0,2
"1274","CGS",315,"pos",3,1,0,0,2,"angr",0,2,3,1,2,0,0,0,2
"1275","CGS",315,"pos",3,1,0,0,1,"happ",0,1,2,1,0,0,0,0,2
"1276","CGS",315,"pos",3,1,0,0,2,"happ",0.666666666666667,1,2,1,0,0,1,1,1
"1277","CGS",315,"pos",3,1,0,0,1,"neut",0,1.66666666666667,2,2,1,0,0,0,1
"1278","CGS",315,"pos",3,1,0,0,2,"neut",0,1.66666666666667,1,2,2,0,0,0,1
"1279","RCM",316,"pos",1,3,1,0,1,"angr",0,0.666666666666667,1,0,1,0,0,0,1
"1280","RCM",316,"pos",1,3,1,0,2,"angr",0.333333333333333,0,0,0,0,0,1,0,1
"1281","RCM",316,"pos",1,3,1,0,1,"happ",0,0.333333333333333,1,0,0,0,0,0,1
"1282","RCM",316,"pos",1,3,1,0,2,"happ",0,0.333333333333333,0,1,0,0,0,0,1
"1283","RCM",316,"pos",1,3,1,0,1,"neut",0.333333333333333,0,0,0,0,0,0,1,1
"1284","RCM",316,"pos",1,3,1,0,2,"neut",0,0,0,0,0,0,0,0,1
"1285","TSS",317,"pos",4,3,1,0,1,"angr",3,0,0,0,0,3,3,3,3
"1286","TSS",317,"pos",4,3,1,0,2,"angr",0.333333333333333,0,0,0,0,0,1,0,2
"1287","TSS",317,"pos",4,3,1,0,1,"happ",0,1,3,0,0,0,0,0,1
"1288","TSS",317,"pos",4,3,1,0,2,"happ",0.333333333333333,0.333333333333333,1,0,0,0,0,1,1
"1289","TSS",317,"pos",4,3,1,0,1,"neut",1,0,0,0,0,0,1,2,2
"1290","TSS",317,"pos",4,3,1,0,2,"neut",1,0,0,0,0,1,1,1,1
"1291","TSS",318,"neg",4,0,0,0,1,"angr",0,0,0,0,0,0,0,0,1
"1292","TSS",318,"neg",4,0,0,0,2,"angr",0,0,0,0,0,0,0,0,1
"1293","TSS",318,"neg",4,0,0,0,1,"happ",0,0,0,0,0,0,0,0,1
"1294","TSS",318,"neg",4,0,0,0,2,"happ",0,0,0,0,0,0,0,0,1
"1295","TSS",318,"neg",4,0,0,0,1,"neut",0,4,4,4,4,0,0,0,1
"1296","TSS",318,"neg",4,0,0,0,2,"neut",0,5,5,5,5,0,0,0,1
"1297","KLP",319,"pos",4,1,1,1,1,"angr",0,0,0,0,0,0,0,0,1
"1298","KLP",319,"pos",4,1,1,1,2,"angr",0.666666666666667,0,0,0,0,0,1,1,1
"1299","KLP",319,"pos",4,1,1,1,1,"happ",0,2.33333333333333,3,3,1,0,0,0,1
"1300","KLP",319,"pos",4,1,1,1,2,"happ",0.333333333333333,0.333333333333333,0,1,0,0,0,1,1
"1301","KLP",319,"pos",4,1,1,1,1,"neut",0,0.666666666666667,1,1,0,0,0,0,1
"1302","KLP",319,"pos",4,1,1,1,2,"neut",0,0.666666666666667,1,1,0,0,0,0,1
"1303","KLP",320,"neu",4,3,0,0,1,"angr",0,0,0,0,0,0,0,0,1
"1304","KLP",320,"neu",4,3,0,0,2,"angr",0,0,0,0,0,0,0,0,1
"1305","KLP",320,"neu",4,3,0,0,1,"happ",0,2.33333333333333,3,3,1,0,0,0,1
"1306","KLP",320,"neu",4,3,0,0,2,"happ",0,1.66666666666667,2,1,2,0,0,0,1
"1307","KLP",320,"neu",4,3,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1308","KLP",320,"neu",4,3,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1309","KLP",321,"pos",4,4,0,0,1,"angr",0.333333333333333,0.666666666666667,2,0,0,0,0,1,1
"1310","KLP",321,"pos",4,4,0,0,2,"angr",1,0.666666666666667,2,0,0,1,1,1,1
"1311","KLP",321,"pos",4,4,0,0,1,"happ",0,4,4,4,4,0,0,0,1
"1312","KLP",321,"pos",4,4,0,0,2,"happ",0,4,4,4,4,0,0,0,1
"1313","KLP",321,"pos",4,4,0,0,1,"neut",0,2.33333333333333,3,1,3,0,0,0,1
"1314","KLP",321,"pos",4,4,0,0,2,"neut",0,2,2,2,2,0,0,0,1
"1315","KLP",322,"pos",2,3,0,0,1,"angr",2,0,0,0,0,3,0,3,1
"1316","KLP",322,"pos",2,3,0,0,2,"angr",1,0,0,0,0,3,0,0,1
"1317","KLP",322,"pos",2,3,0,0,1,"happ",2,0,0,0,0,2,2,2,1
"1318","KLP",322,"pos",2,3,0,0,2,"happ",2,0,0,0,0,2,2,2,1
"1319","KLP",322,"pos",2,3,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1320","KLP",322,"pos",2,3,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1321","CGS",323,"pos",4,3,0,0,1,"angr",1.66666666666667,0.666666666666667,0,1,1,2,2,1,1
"1322","CGS",323,"pos",4,3,0,0,2,"angr",1.66666666666667,0.666666666666667,1,1,0,2,2,1,3
"1323","CGS",323,"pos",4,3,0,0,1,"happ",0,2,2,3,1,0,0,0,2
"1324","CGS",323,"pos",4,3,0,0,2,"happ",0,1,1,1,1,0,0,0,2
"1325","CGS",323,"pos",4,3,0,0,1,"neut",0,1,1,1,1,0,0,0,2
"1326","CGS",323,"pos",4,3,0,0,2,"neut",0,1,1,2,0,0,0,0,1
"1327","rev",324,"neu",0,4,0,0,1,"angr",0.666666666666667,0,0,0,0,1,1,0,1
"1328","rev",324,"neu",0,4,0,0,2,"angr",0,0,0,0,0,0,0,0,1
"1329","rev",324,"neu",0,4,0,0,1,"happ",0,1,2,0,1,0,0,0,1
"1330","rev",324,"neu",0,4,0,0,2,"happ",0,0.666666666666667,1,0,1,0,0,0,1
"1331","rev",324,"neu",0,4,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1332","rev",324,"neu",0,4,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1333","rev",325,"pos",2,1,2,0,1,"angr",0,0.333333333333333,0,0,1,0,0,0,1
"1334","rev",325,"pos",2,1,2,0,2,"angr",0,1.33333333333333,0,2,2,0,0,0,1
"1335","rev",325,"pos",2,1,2,0,1,"happ",0,1.33333333333333,0,4,0,0,0,0,1
"1336","rev",325,"pos",2,1,2,0,2,"happ",0,0.666666666666667,0,1,1,0,0,0,1
"1337","rev",325,"pos",2,1,2,0,1,"neut",0,0.666666666666667,0,2,0,0,0,0,1
"1338","rev",325,"pos",2,1,2,0,2,"neut",0,0.666666666666667,0,1,1,0,0,0,1
"1339","KLP",326,"neu",0,4,0,0,1,"angr",0.333333333333333,0,0,0,0,0,0,1,2
"1340","KLP",326,"neu",0,4,0,0,2,"angr",0.333333333333333,0.333333333333333,0,0,1,0,0,1,3
"1341","KLP",326,"neu",0,4,0,0,1,"happ",0,0.333333333333333,1,0,0,0,0,0,1
"1342","KLP",326,"neu",0,4,0,0,2,"happ",1,0,0,0,0,0,1,2,3
"1343","KLP",326,"neu",0,4,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1344","KLP",326,"neu",0,4,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1345","BAF",327,"neu",2,0,0,1,1,"angr",0,0,0,0,0,0,0,0,1
"1346","BAF",327,"neu",2,0,0,1,2,"angr",0,0,0,0,0,0,0,0,1
"1347","BAF",327,"neu",2,0,0,1,1,"happ",0,0,0,0,0,0,0,0,1
"1348","BAF",327,"neu",2,0,0,1,2,"happ",0,0,0,0,0,0,0,0,1
"1349","BAF",327,"neu",2,0,0,1,1,"neut",0,0,0,0,0,0,0,0,2
"1350","BAF",327,"neu",2,0,0,1,2,"neut",0,0,0,0,0,0,0,0,1
"1351","CGS",328,"pos",3,3,0,0,1,"angr",0,4,4,4,4,0,0,0,1
"1352","CGS",328,"pos",3,3,0,0,2,"angr",0,2,2,2,2,0,0,0,1
"1353","CGS",328,"pos",3,3,0,0,1,"happ",0,5,5,5,5,0,0,0,1
"1354","CGS",328,"pos",3,3,0,0,2,"happ",0,4,4,4,4,0,0,0,1
"1355","CGS",328,"pos",3,3,0,0,1,"neut",0,0,0,0,0,0,0,0,2
"1356","CGS",328,"pos",3,3,0,0,2,"neut",0,0,0,0,0,0,0,0,2
"1357","TSS",329,"neu",1,1,0,0,1,"angr",0.666666666666667,0,0,0,0,0,1,1,3
"1358","TSS",329,"neu",1,1,0,0,2,"angr",1,0,0,0,0,0,1,2,3
"1359","TSS",329,"neu",1,1,0,0,1,"happ",0.333333333333333,0.333333333333333,0,1,0,0,0,1,1
"1360","TSS",329,"neu",1,1,0,0,2,"happ",0.666666666666667,0,0,0,0,0,0,2,1
"1361","TSS",329,"neu",1,1,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1362","TSS",329,"neu",1,1,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1363","TSS",330,"neg",4,0,1,0,1,"angr",0,0,0,0,0,0,0,0,1
"1364","TSS",330,"neg",4,0,1,0,2,"angr",0,0,0,0,0,0,0,0,1
"1365","TSS",330,"neg",4,0,1,0,1,"happ",0,0,0,0,0,0,0,0,1
"1366","TSS",330,"neg",4,0,1,0,2,"happ",0,0,0,0,0,0,0,0,1
"1367","TSS",330,"neg",4,0,1,0,1,"neut",0,0,0,0,0,0,0,0,1
"1368","TSS",330,"neg",4,0,1,0,2,"neut",0,0,0,0,0,0,0,0,1
"1369","CGS",331,"pos",1,3,0,0,1,"angr",0,0,0,0,0,0,0,0,1
"1370","CGS",331,"pos",1,3,0,0,2,"angr",0.333333333333333,0,0,0,0,0,1,0,1
"1371","CGS",331,"pos",1,3,0,0,1,"happ",0,1,2,0,1,0,0,0,1
"1372","CGS",331,"pos",1,3,0,0,2,"happ",0,0.333333333333333,1,0,0,0,0,0,1
"1373","CGS",331,"pos",1,3,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1374","CGS",331,"pos",1,3,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1375","CGS",332,"neg",3,0,2,0,1,"angr",0,0,0,0,0,0,0,0,1
"1376","CGS",332,"neg",3,0,2,0,2,"angr",0,0,0,0,0,0,0,0,1
"1377","CGS",332,"neg",3,0,2,0,1,"happ",0,0,0,0,0,0,0,0,1
"1378","CGS",332,"neg",3,0,2,0,2,"happ",0,0,0,0,0,0,0,0,1
"1379","CGS",332,"neg",3,0,2,0,1,"neut",0,0,0,0,0,0,0,0,1
"1380","CGS",332,"neg",3,0,2,0,2,"neut",0,0,0,0,0,0,0,0,1
"1381","KLP",333,"pos",4,4,1,1,1,"angr",0,0,0,0,0,0,0,0,1
"1382","KLP",333,"pos",4,4,1,1,2,"angr",0.666666666666667,0,0,0,0,0,1,1,1
"1383","KLP",333,"pos",4,4,1,1,1,"happ",0,1,1,1,1,0,0,0,1
"1384","KLP",333,"pos",4,4,1,1,2,"happ",0,1,1,1,1,0,0,0,1
"1385","KLP",333,"pos",4,4,1,1,1,"neut",0,0.333333333333333,1,0,0,0,0,0,1
"1386","KLP",333,"pos",4,4,1,1,2,"neut",0,0,0,0,0,0,0,0,1
"1387","CGS",334,"pos",3,4,0,0,1,"angr",2.66666666666667,0,0,0,0,3,3,2,4
"1388","CGS",334,"pos",3,4,0,0,2,"angr",2.66666666666667,0,0,0,0,3,2,3,3
"1389","CGS",334,"pos",3,4,0,0,1,"happ",0.333333333333333,3,3,3,3,0,0,1,1
"1390","CGS",334,"pos",3,4,0,0,2,"happ",0,3,3,3,3,0,0,0,2
"1391","CGS",334,"pos",3,4,0,0,1,"neut",2,1,1,1,1,1,2,3,1
"1392","CGS",334,"pos",3,4,0,0,2,"neut",2.33333333333333,0.666666666666667,1,1,0,2,2,3,1
"1393","BAF",335,"neg",4,2,0,0,1,"angr",0,0.666666666666667,1,0,1,0,0,0,2
"1394","BAF",335,"neg",4,2,0,0,2,"angr",0.666666666666667,1,1,1,1,0,1,1,3
"1395","BAF",335,"neg",4,2,0,0,1,"happ",0,1.66666666666667,2,1,2,0,0,0,1
"1396","BAF",335,"neg",4,2,0,0,2,"happ",0,2,2,2,2,0,0,0,1
"1397","BAF",335,"neg",4,2,0,0,1,"neut",0,1.66666666666667,1,2,2,0,0,0,1
"1398","BAF",335,"neg",4,2,0,0,2,"neut",0.333333333333333,1,1,1,1,0,1,0,1
"1399","CGS",336,"pos",4,2,1,0,1,"angr",1,0,0,0,0,1,1,1,1
"1400","CGS",336,"pos",4,2,1,0,2,"angr",1,0.333333333333333,0,0,1,2,0,1,1
"1401","CGS",336,"pos",4,2,1,0,1,"happ",0.666666666666667,2.33333333333333,2,3,2,0,0,2,1
"1402","CGS",336,"pos",4,2,1,0,2,"happ",0,2.33333333333333,3,2,2,0,0,0,1
"1403","CGS",336,"pos",4,2,1,0,1,"neut",0.666666666666667,0,0,0,0,0,0,2,1
"1404","CGS",336,"pos",4,2,1,0,2,"neut",0.666666666666667,0,0,0,0,0,1,1,1
"1405","TSS",338,"pos",4,4,2,0,1,"angr",1,0,0,0,0,1,1,1,1
"1406","TSS",338,"pos",4,4,2,0,2,"angr",1,0,0,0,0,1,2,0,3
"1407","TSS",338,"pos",4,4,2,0,1,"happ",0.333333333333333,0.666666666666667,1,1,0,0,0,1,1
"1408","TSS",338,"pos",4,4,2,0,2,"happ",0,1.33333333333333,2,2,0,0,0,0,1
"1409","TSS",338,"pos",4,4,2,0,1,"neut",0.666666666666667,0.333333333333333,0,1,0,1,0,1,1
"1410","TSS",338,"pos",4,4,2,0,2,"neut",0.333333333333333,0.333333333333333,1,0,0,0,0,1,2
"1411","BAF",339,"pos",4,1,0,0,1,"angr",0.666666666666667,1.33333333333333,2,0,2,2,0,0,1
"1412","BAF",339,"pos",4,1,0,0,2,"angr",1.33333333333333,0.333333333333333,0,1,0,1,2,1,1
"1413","BAF",339,"pos",4,1,0,0,1,"happ",0.333333333333333,3.33333333333333,4,3,3,0,1,0,1
"1414","BAF",339,"pos",4,1,0,0,2,"happ",0,2,3,2,1,0,0,0,1
"1415","BAF",339,"pos",4,1,0,0,1,"neut",1.33333333333333,0.333333333333333,0,1,0,0,1,3,1
"1416","BAF",339,"pos",4,1,0,0,2,"neut",1.33333333333333,0.333333333333333,0,1,0,0,2,2,1
"1417","TSS",340,"pos",4,4,0,0,1,"angr",1,0,0,0,0,1,1,1,2
"1418","TSS",340,"pos",4,4,0,0,2,"angr",1,0,0,0,0,1,1,1,2
"1419","TSS",340,"pos",4,4,0,0,1,"happ",0,4.33333333333333,5,4,4,0,0,0,1
"1420","TSS",340,"pos",4,4,0,0,2,"happ",0,3,4,1,4,0,0,0,1
